x-axis,1,2
second,Volt,Volt
+1.365000E-03,+50.753766E-03,-1.467336625E+00
+1.367500E-03,+50.753766E-03,-1.386934616E+00
+1.370000E-03,+50.753766E-03,-1.386934616E+00
+1.372500E-03,+52.763816E-03,-1.386934616E+00
+1.375000E-03,+50.753766E-03,-1.386934616E+00
+1.377500E-03,+52.763816E-03,-1.386934616E+00
+1.380000E-03,+50.753766E-03,-1.386934616E+00
+1.382500E-03,+50.753766E-03,-1.386934616E+00
+1.385000E-03,+50.753766E-03,-1.386934616E+00
+1.387500E-03,+50.753766E-03,-1.386934616E+00
+1.390000E-03,+50.753766E-03,-1.306532607E+00
+1.392500E-03,+50.753766E-03,-1.306532607E+00
+1.395000E-03,+50.753766E-03,-1.306532606E+00
+1.397500E-03,+50.753766E-03,-1.306532606E+00
+1.400000E-03,+50.753766E-03,-1.306532606E+00
+1.402500E-03,+48.743716E-03,-1.306532606E+00
+1.405000E-03,+50.753766E-03,-1.306532606E+00
+1.407500E-03,+48.743716E-03,-1.306532606E+00
+1.410000E-03,+50.753766E-03,-1.306532606E+00
+1.412500E-03,+46.733665E-03,-1.226130597E+00
+1.415000E-03,+50.753766E-03,-1.226130597E+00
+1.417500E-03,+48.743716E-03,-1.306532606E+00
+1.420000E-03,+48.743716E-03,-1.226130597E+00
+1.422500E-03,+48.743716E-03,-1.226130597E+00
+1.425000E-03,+46.733665E-03,-1.226130597E+00
+1.427500E-03,+48.743716E-03,-1.226130597E+00
+1.430000E-03,+48.743716E-03,-1.226130597E+00
+1.432500E-03,+46.733665E-03,-1.145728588E+00
+1.435000E-03,+48.743716E-03,-1.145728588E+00
+1.437500E-03,+44.723615E-03,-1.145728588E+00
+1.440000E-03,+42.713565E-03,-1.145728588E+00
+1.442500E-03,+42.713565E-03,-1.145728588E+00
+1.445000E-03,+44.723615E-03,-1.065326579E+00
+1.447500E-03,+44.723615E-03,-1.065326579E+00
+1.450000E-03,+42.713565E-03,-1.065326579E+00
+1.452500E-03,+44.723615E-03,-1.065326579E+00
+1.455000E-03,+42.713565E-03,-984.924570E-03
+1.457500E-03,+42.713565E-03,-1.065326579E+00
+1.460000E-03,+44.723615E-03,-984.924570E-03
+1.462500E-03,+42.713565E-03,-984.924570E-03
+1.465000E-03,+42.713565E-03,-904.522561E-03
+1.467500E-03,+40.703515E-03,-904.522561E-03
+1.470000E-03,+42.713565E-03,-904.522561E-03
+1.472500E-03,+36.683414E-03,-904.522561E-03
+1.475000E-03,+38.693464E-03,-824.120551E-03
+1.477500E-03,+36.683414E-03,-824.120551E-03
+1.480000E-03,+36.683414E-03,-824.120551E-03
+1.482500E-03,+34.673364E-03,-824.120551E-03
+1.485000E-03,+36.683414E-03,-743.718542E-03
+1.487500E-03,+34.673364E-03,-743.718542E-03
+1.490000E-03,+34.673364E-03,-743.718542E-03
+1.492500E-03,+36.683414E-03,-743.718542E-03
+1.495000E-03,+36.683414E-03,-663.316533E-03
+1.497500E-03,+32.663314E-03,-663.316533E-03
+1.500000E-03,+32.663314E-03,-663.316533E-03
+1.502500E-03,+30.653263E-03,-663.316533E-03
+1.505000E-03,+30.653263E-03,-582.914524E-03
+1.507500E-03,+30.653263E-03,-582.914524E-03
+1.510000E-03,+30.653263E-03,-502.512515E-03
+1.512500E-03,+28.643213E-03,-502.512515E-03
+1.515000E-03,+28.643213E-03,-502.512515E-03
+1.517500E-03,+28.643213E-03,-422.110505E-03
+1.520000E-03,+26.633163E-03,-422.110505E-03
+1.522500E-03,+24.623113E-03,-422.110505E-03
+1.525000E-03,+24.623113E-03,-422.110505E-03
+1.527500E-03,+24.623113E-03,-341.708496E-03
+1.530000E-03,+22.613063E-03,-341.708496E-03
+1.532500E-03,+24.623113E-03,-261.306487E-03
+1.535000E-03,+20.603012E-03,-261.306487E-03
+1.537500E-03,+22.613063E-03,-261.306487E-03
+1.540000E-03,+22.613063E-03,-180.904478E-03
+1.542500E-03,+20.603012E-03,-180.904478E-03
+1.545000E-03,+16.582912E-03,-180.904478E-03
+1.547500E-03,+18.592962E-03,-100.502469E-03
+1.550000E-03,+16.582912E-03,-100.502469E-03
+1.552500E-03,+14.572862E-03,-100.502469E-03
+1.555000E-03,+16.582912E-03,-100.502469E-03
+1.557500E-03,+14.572862E-03,-20.100459E-03
+1.560000E-03,+12.562811E-03,-20.100459E-03
+1.562500E-03,+10.552761E-03,+60.301550E-03
+1.565000E-03,+12.562811E-03,+60.301550E-03
+1.567500E-03,+12.562811E-03,+60.301550E-03
+1.570000E-03,+10.552761E-03,+140.703559E-03
+1.572500E-03,+10.552761E-03,+140.703559E-03
+1.575000E-03,+10.552761E-03,+221.105568E-03
+1.577500E-03,+6.532661E-03,+221.105568E-03
+1.580000E-03,+8.542711E-03,+221.105568E-03
+1.582500E-03,+6.532661E-03,+301.507577E-03
+1.585000E-03,+6.532661E-03,+301.507577E-03
+1.587500E-03,+4.522610E-03,+301.507577E-03
+1.590000E-03,+6.532661E-03,+381.909586E-03
+1.592500E-03,+4.522610E-03,+381.909586E-03
+1.595000E-03,+2.512560E-03,+381.909586E-03
+1.597500E-03,+502.510E-06,+381.909587E-03
+1.600000E-03,+4.522610E-03,+381.909587E-03
+1.602500E-03,-1.507540E-03,+462.311596E-03
+1.605000E-03,-1.507540E-03,+542.713605E-03
+1.607500E-03,-1.507540E-03,+542.713605E-03
+1.610000E-03,-3.517590E-03,+542.713605E-03
+1.612500E-03,-3.517590E-03,+623.115614E-03
+1.615000E-03,-3.517590E-03,+623.115614E-03
+1.617500E-03,-3.517590E-03,+623.115614E-03
+1.620000E-03,-5.527641E-03,+703.517623E-03
+1.622500E-03,-7.537691E-03,+703.517623E-03
+1.625000E-03,-9.547741E-03,+783.919632E-03
+1.627500E-03,-7.537691E-03,+783.919632E-03
+1.630000E-03,-7.537691E-03,+864.321642E-03
+1.632500E-03,-11.557791E-03,+864.321642E-03
+1.635000E-03,-9.547741E-03,+864.321642E-03
+1.637500E-03,-9.547741E-03,+864.321642E-03
+1.640000E-03,-11.557791E-03,+944.723651E-03
+1.642500E-03,-9.547741E-03,+944.723651E-03
+1.645000E-03,-11.557791E-03,+1.025125660E+00
+1.647500E-03,-13.567842E-03,+1.025125660E+00
+1.650000E-03,-17.587942E-03,+1.025125660E+00
+1.652500E-03,-15.577892E-03,+1.105527669E+00
+1.655000E-03,-15.577892E-03,+1.105527669E+00
+1.657500E-03,-17.587942E-03,+1.105527669E+00
+1.660000E-03,-15.577892E-03,+1.105527669E+00
+1.662500E-03,-19.597992E-03,+1.185929678E+00
+1.665000E-03,-19.597992E-03,+1.185929678E+00
+1.667500E-03,-21.608043E-03,+1.185929678E+00
+1.670000E-03,-23.618093E-03,+1.185929678E+00
+1.672500E-03,-25.628143E-03,+1.266331688E+00
+1.675000E-03,-25.628143E-03,+1.266331688E+00
+1.677500E-03,-25.628143E-03,+1.346733697E+00
+1.680000E-03,-25.628143E-03,+1.346733697E+00
+1.682500E-03,-25.628143E-03,+1.346733697E+00
+1.685000E-03,-27.638193E-03,+1.346733697E+00
+1.687500E-03,-25.628143E-03,+1.427135706E+00
+1.690000E-03,-27.638193E-03,+1.427135706E+00
+1.692500E-03,-29.648243E-03,+1.427135706E+00
+1.695000E-03,-27.638193E-03,+1.427135706E+00
+1.697500E-03,-27.638193E-03,+1.507537715E+00
+1.700000E-03,-29.648243E-03,+1.507537715E+00
+1.702500E-03,-31.658294E-03,+1.507537715E+00
+1.705000E-03,-31.658294E-03,+1.587939724E+00
+1.707500E-03,-33.668344E-03,+1.587939724E+00
+1.710000E-03,-33.668344E-03,+1.587939724E+00
+1.712500E-03,-35.678394E-03,+1.668341733E+00
+1.715000E-03,-35.678394E-03,+1.587939724E+00
+1.717500E-03,-37.688444E-03,+1.668341734E+00
+1.720000E-03,-35.678394E-03,+1.668341734E+00
+1.722500E-03,-37.688444E-03,+1.668341734E+00
+1.725000E-03,-37.688444E-03,+1.748743743E+00
+1.727500E-03,-41.708545E-03,+1.748743743E+00
+1.730000E-03,-37.688444E-03,+1.748743743E+00
+1.732500E-03,-41.708545E-03,+1.829145752E+00
+1.735000E-03,-37.688444E-03,+1.829145752E+00
+1.737500E-03,-39.698495E-03,+1.829145752E+00
+1.740000E-03,-41.708545E-03,+1.829145752E+00
+1.742500E-03,-43.718595E-03,+1.829145752E+00
+1.745000E-03,-45.728645E-03,+1.829145752E+00
+1.747500E-03,-45.728645E-03,+1.909547761E+00
+1.750000E-03,-43.718595E-03,+1.909547761E+00
+1.752500E-03,-43.718595E-03,+1.909547761E+00
+1.755000E-03,-45.728645E-03,+1.909547761E+00
+1.757500E-03,-43.718595E-03,+1.989949770E+00
+1.760000E-03,-47.738696E-03,+1.909547761E+00
+1.762500E-03,-45.728645E-03,+1.989949770E+00
+1.765000E-03,-47.738696E-03,+1.989949770E+00
+1.767500E-03,-47.738696E-03,+1.989949770E+00
+1.770000E-03,-49.748746E-03,+2.070351779E+00
+1.772500E-03,-49.748746E-03,+2.070351779E+00
+1.775000E-03,-47.738696E-03,+2.070351779E+00
+1.777500E-03,-51.758796E-03,+2.070351779E+00
+1.780000E-03,-49.748746E-03,+2.070351779E+00
+1.782500E-03,-51.758796E-03,+2.070351780E+00
+1.785000E-03,-51.758796E-03,+2.070351779E+00
+1.787500E-03,-51.758796E-03,+2.150753789E+00
+1.790000E-03,-51.758796E-03,+2.070351780E+00
+1.792500E-03,-53.768846E-03,+2.150753789E+00
+1.795000E-03,-53.768846E-03,+2.150753789E+00
+1.797500E-03,-53.768846E-03,+2.150753789E+00
+1.800000E-03,-53.768846E-03,+2.150753789E+00
+1.802500E-03,-51.758796E-03,+2.150753789E+00
+1.805000E-03,-51.758796E-03,+2.150753789E+00
+1.807500E-03,-55.778896E-03,+2.150753789E+00
+1.810000E-03,-53.768846E-03,+2.231155798E+00
+1.812500E-03,-51.758796E-03,+2.150753789E+00
+1.815000E-03,-53.768846E-03,+2.231155798E+00
+1.817500E-03,-57.788947E-03,+2.231155798E+00
+1.820000E-03,-57.788947E-03,+2.231155798E+00
+1.822500E-03,-55.778896E-03,+2.231155798E+00
+1.825000E-03,-55.778896E-03,+2.231155798E+00
+1.827500E-03,-51.758796E-03,+2.231155798E+00
+1.830000E-03,-55.778896E-03,+2.231155798E+00
+1.832500E-03,-55.778896E-03,+2.231155798E+00
+1.835000E-03,-55.778896E-03,+2.231155798E+00
+1.837500E-03,-57.788947E-03,+2.231155798E+00
+1.840000E-03,-55.778896E-03,+2.231155798E+00
+1.842500E-03,-55.778896E-03,+2.231155798E+00
+1.845000E-03,-57.788947E-03,+2.231155798E+00
+1.847500E-03,-55.778896E-03,+2.231155798E+00
+1.850000E-03,-55.778896E-03,+2.231155798E+00
+1.852500E-03,-55.778896E-03,+2.231155798E+00
+1.855000E-03,-59.798997E-03,+2.231155798E+00
+1.857500E-03,-61.809047E-03,+2.231155798E+00
+1.860000E-03,-55.778896E-03,+2.231155798E+00
+1.862500E-03,-57.788947E-03,+2.231155798E+00
+1.865000E-03,-55.778896E-03,+2.231155798E+00
+1.867500E-03,-55.778896E-03,+2.231155798E+00
+1.870000E-03,-57.788947E-03,+2.231155798E+00
+1.872500E-03,-57.788947E-03,+2.231155798E+00
+1.875000E-03,-55.778896E-03,+2.231155798E+00
+1.877500E-03,-55.778896E-03,+2.231155798E+00
+1.880000E-03,-55.778896E-03,+2.231155798E+00
+1.882500E-03,-55.778896E-03,+2.231155798E+00
+1.885000E-03,-57.788947E-03,+2.150753789E+00
+1.887500E-03,-57.788947E-03,+2.150753789E+00
+1.890000E-03,-55.778896E-03,+2.150753789E+00
+1.892500E-03,-55.778896E-03,+2.150753789E+00
+1.895000E-03,-55.778896E-03,+2.150753789E+00
+1.897500E-03,-55.778896E-03,+2.150753789E+00
+1.900000E-03,-53.768846E-03,+2.150753789E+00
+1.902500E-03,-57.788947E-03,+2.150753789E+00
+1.905000E-03,-55.778896E-03,+2.150753789E+00
+1.907500E-03,-55.778896E-03,+2.150753789E+00
+1.910000E-03,-55.778896E-03,+2.070351779E+00
+1.912500E-03,-55.778896E-03,+2.150753789E+00
+1.915000E-03,-51.758796E-03,+2.070351779E+00
+1.917500E-03,-51.758796E-03,+2.070351779E+00
+1.920000E-03,-51.758796E-03,+2.070351779E+00
+1.922500E-03,-53.768846E-03,+1.989949770E+00
+1.925000E-03,-51.758796E-03,+1.989949770E+00
+1.927500E-03,-51.758796E-03,+1.989949770E+00
+1.930000E-03,-51.758796E-03,+1.989949770E+00
+1.932500E-03,-51.758796E-03,+2.070351779E+00
+1.935000E-03,-51.758796E-03,+1.989949770E+00
+1.937500E-03,-51.758796E-03,+1.909547761E+00
+1.940000E-03,-53.768846E-03,+1.909547761E+00
+1.942500E-03,-49.748746E-03,+1.909547761E+00
+1.945000E-03,-49.748746E-03,+1.909547761E+00
+1.947500E-03,-47.738696E-03,+1.909547761E+00
+1.950000E-03,-47.738696E-03,+1.829145752E+00
+1.952500E-03,-47.738696E-03,+1.909547761E+00
+1.955000E-03,-45.728645E-03,+1.829145752E+00
+1.957500E-03,-47.738696E-03,+1.829145752E+00
+1.960000E-03,-45.728645E-03,+1.829145752E+00
+1.962500E-03,-47.738696E-03,+1.748743743E+00
+1.965000E-03,-45.728645E-03,+1.748743743E+00
+1.967500E-03,-43.718595E-03,+1.748743743E+00
+1.970000E-03,-45.728645E-03,+1.748743743E+00
+1.972500E-03,-43.718595E-03,+1.748743743E+00
+1.975000E-03,-43.718595E-03,+1.668341734E+00
+1.977500E-03,-41.708545E-03,+1.668341734E+00
+1.980000E-03,-41.708545E-03,+1.668341734E+00
+1.982500E-03,-43.718595E-03,+1.587939724E+00
+1.985000E-03,-41.708545E-03,+1.587939724E+00
+1.987500E-03,-43.718595E-03,+1.587939724E+00
+1.990000E-03,-41.708545E-03,+1.587939724E+00
+1.992500E-03,-41.708545E-03,+1.507537715E+00
+1.995000E-03,-39.698495E-03,+1.507537715E+00
+1.997500E-03,-37.688444E-03,+1.507537715E+00
+2.000000E-03,-37.688444E-03,+1.427135706E+00
+2.002500E-03,-39.698495E-03,+1.427135706E+00
+2.005000E-03,-39.698495E-03,+1.427135706E+00
+2.007500E-03,-35.678394E-03,+1.427135706E+00
+2.010000E-03,-35.678394E-03,+1.346733697E+00
+2.012500E-03,-33.668344E-03,+1.346733697E+00
+2.015000E-03,-35.678394E-03,+1.346733697E+00
+2.017500E-03,-33.668344E-03,+1.266331688E+00
+2.020000E-03,-33.668344E-03,+1.266331688E+00
+2.022500E-03,-31.658294E-03,+1.266331688E+00
+2.025000E-03,-33.668344E-03,+1.185929678E+00
+2.027500E-03,-31.658294E-03,+1.185929678E+00
+2.030000E-03,-29.648243E-03,+1.185929678E+00
+2.032500E-03,-29.648243E-03,+1.105527669E+00
+2.035000E-03,-29.648243E-03,+1.185929678E+00
+2.037500E-03,-29.648243E-03,+1.105527669E+00
+2.040000E-03,-25.628143E-03,+1.105527669E+00
+2.042500E-03,-25.628143E-03,+1.025125660E+00
+2.045000E-03,-25.628143E-03,+1.025125660E+00
+2.047500E-03,-25.628143E-03,+1.025125660E+00
+2.050000E-03,-25.628143E-03,+1.025125660E+00
+2.052500E-03,-21.608043E-03,+864.321642E-03
+2.055000E-03,-23.618093E-03,+944.723651E-03
+2.057500E-03,-23.618093E-03,+864.321642E-03
+2.060000E-03,-17.587942E-03,+864.321642E-03
+2.062500E-03,-17.587942E-03,+783.919633E-03
+2.065000E-03,-19.597992E-03,+864.321642E-03
+2.067500E-03,-17.587942E-03,+783.919632E-03
+2.070000E-03,-17.587942E-03,+783.919632E-03
+2.072500E-03,-15.577892E-03,+703.517623E-03
+2.075000E-03,-15.577892E-03,+703.517623E-03
+2.077500E-03,-15.577892E-03,+623.115614E-03
+2.080000E-03,-15.577892E-03,+623.115614E-03
+2.082500E-03,-9.547741E-03,+623.115614E-03
+2.085000E-03,-13.567842E-03,+623.115614E-03
+2.087500E-03,-11.557791E-03,+542.713605E-03
+2.090000E-03,-9.547741E-03,+542.713605E-03
+2.092500E-03,-11.557791E-03,+542.713605E-03
+2.095000E-03,-9.547741E-03,+462.311596E-03
+2.097500E-03,-5.527641E-03,+542.713605E-03
+2.100000E-03,-7.537691E-03,+381.909587E-03
+2.102500E-03,-7.537691E-03,+381.909586E-03
+2.105000E-03,-5.527641E-03,+381.909586E-03
+2.107500E-03,-3.517590E-03,+301.507577E-03
+2.110000E-03,-3.517590E-03,+301.507577E-03
+2.112500E-03,-1.507540E-03,+301.507577E-03
+2.115000E-03,-1.507540E-03,+301.507577E-03
+2.117500E-03,-1.507540E-03,+221.105568E-03
+2.120000E-03,-1.507540E-03,+221.105568E-03
+2.122500E-03,+502.510E-06,+140.703559E-03
+2.125000E-03,+502.510E-06,+60.301550E-03
+2.127500E-03,+2.512560E-03,+140.703559E-03
+2.130000E-03,+4.522610E-03,+60.301550E-03
+2.132500E-03,+2.512560E-03,+60.301550E-03
+2.135000E-03,+6.532661E-03,-20.100459E-03
+2.137500E-03,+4.522610E-03,-20.100459E-03
+2.140000E-03,+6.532661E-03,-20.100460E-03
+2.142500E-03,+8.542711E-03,-100.502469E-03
+2.145000E-03,+6.532661E-03,-100.502469E-03
+2.147500E-03,+10.552761E-03,-100.502469E-03
+2.150000E-03,+10.552761E-03,-100.502469E-03
+2.152500E-03,+12.562811E-03,-180.904478E-03
+2.155000E-03,+12.562811E-03,-180.904478E-03
+2.157500E-03,+12.562811E-03,-261.306487E-03
+2.160000E-03,+12.562811E-03,-261.306487E-03
+2.162500E-03,+14.572862E-03,-261.306487E-03
+2.165000E-03,+14.572862E-03,-341.708496E-03
+2.167500E-03,+16.582912E-03,-341.708496E-03
+2.170000E-03,+16.582912E-03,-341.708496E-03
+2.172500E-03,+16.582912E-03,-341.708496E-03
+2.175000E-03,+16.582912E-03,-422.110505E-03
+2.177500E-03,+16.582912E-03,-422.110505E-03
+2.180000E-03,+20.603012E-03,-422.110505E-03
+2.182500E-03,+20.603012E-03,-502.512515E-03
+2.185000E-03,+20.603012E-03,-502.512515E-03
+2.187500E-03,+18.592962E-03,-502.512515E-03
+2.190000E-03,+22.613063E-03,-502.512515E-03
+2.192500E-03,+24.623113E-03,-582.914524E-03
+2.195000E-03,+26.633163E-03,-582.914524E-03
+2.197500E-03,+26.633163E-03,-582.914524E-03
+2.200000E-03,+24.623113E-03,-663.316533E-03
+2.202500E-03,+26.633163E-03,-663.316533E-03
+2.205000E-03,+24.623113E-03,-663.316533E-03
+2.207500E-03,+28.643213E-03,-743.718542E-03
+2.210000E-03,+28.643213E-03,-743.718542E-03
+2.212500E-03,+30.653263E-03,-743.718542E-03
+2.215000E-03,+30.653263E-03,-824.120551E-03
+2.217500E-03,+28.643213E-03,-824.120551E-03
+2.220000E-03,+30.653263E-03,-824.120551E-03
+2.222500E-03,+32.663314E-03,-824.120551E-03
+2.225000E-03,+32.663314E-03,-824.120551E-03
+2.227500E-03,+32.663314E-03,-904.522561E-03
+2.230000E-03,+34.673364E-03,-904.522561E-03
+2.232500E-03,+34.673364E-03,-904.522561E-03
+2.235000E-03,+34.673364E-03,-904.522561E-03
+2.237500E-03,+34.673364E-03,-904.522561E-03
+2.240000E-03,+36.683414E-03,-984.924570E-03
+2.242500E-03,+36.683414E-03,-984.924570E-03
+2.245000E-03,+36.683414E-03,-984.924570E-03
+2.247500E-03,+36.683414E-03,-984.924570E-03
+2.250000E-03,+38.693464E-03,-1.065326579E+00
+2.252500E-03,+38.693464E-03,-1.065326579E+00
+2.255000E-03,+38.693464E-03,-1.065326579E+00
+2.257500E-03,+40.703515E-03,-1.065326579E+00
+2.260000E-03,+42.713565E-03,-1.145728588E+00
+2.262500E-03,+42.713565E-03,-1.145728588E+00
+2.265000E-03,+42.713565E-03,-1.145728588E+00
+2.267500E-03,+42.713565E-03,-1.145728588E+00
+2.270000E-03,+40.703515E-03,-1.145728588E+00
+2.272500E-03,+42.713565E-03,-1.145728588E+00
+2.275000E-03,+44.723615E-03,-1.226130597E+00
+2.277500E-03,+42.713565E-03,-1.226130597E+00
+2.280000E-03,+44.723615E-03,-1.226130597E+00
+2.282500E-03,+44.723615E-03,-1.226130597E+00
+2.285000E-03,+44.723615E-03,-1.226130597E+00
+2.287500E-03,+46.733665E-03,-1.226130597E+00
+2.290000E-03,+44.723615E-03,-1.226130597E+00
+2.292500E-03,+46.733665E-03,-1.306532606E+00
+2.295000E-03,+48.743716E-03,-1.306532606E+00
+2.297500E-03,+46.733665E-03,-1.226130597E+00
+2.300000E-03,+48.743716E-03,-1.226130597E+00
+2.302500E-03,+46.733665E-03,-1.306532606E+00
+2.305000E-03,+48.743716E-03,-1.306532606E+00
+2.307500E-03,+46.733665E-03,-1.306532606E+00
+2.310000E-03,+50.753766E-03,-1.306532606E+00
+2.312500E-03,+48.743716E-03,-1.306532606E+00
+2.315000E-03,+48.743716E-03,-1.306532606E+00
+2.317500E-03,+48.743716E-03,-1.306532606E+00
+2.320000E-03,+48.743716E-03,-1.386934616E+00
+2.322500E-03,+52.763816E-03,-1.306532607E+00
+2.325000E-03,+46.733665E-03,-1.306532607E+00
+2.327500E-03,+48.743716E-03,-1.306532606E+00
+2.330000E-03,+50.753766E-03,-1.306532607E+00
+2.332500E-03,+48.743716E-03,-1.306532607E+00
+2.335000E-03,+50.753766E-03,-1.306532606E+00
+2.337500E-03,+50.753766E-03,-1.306532607E+00
+2.340000E-03,+50.753766E-03,-1.306532607E+00
+2.342500E-03,+52.763816E-03,-1.386934616E+00
+2.345000E-03,+50.753766E-03,-1.306532606E+00
+2.347500E-03,+48.743716E-03,-1.306532607E+00
+2.350000E-03,+52.763816E-03,-1.386934616E+00
+2.352500E-03,+48.743716E-03,-1.386934616E+00
+2.355000E-03,+50.753766E-03,-1.386934616E+00
+2.357500E-03,+50.753766E-03,-1.386934616E+00
+2.360000E-03,+48.743716E-03,-1.306532607E+00
+2.362500E-03,+54.773866E-03,-1.386934616E+00
+2.365000E-03,+52.763816E-03,-1.306532607E+00
+2.367500E-03,+52.763816E-03,-1.306532607E+00
+2.370000E-03,+52.763816E-03,-1.306532607E+00
+2.372500E-03,+48.743716E-03,-1.386934616E+00
+2.375000E-03,+52.763816E-03,-1.386934616E+00
+2.377500E-03,+52.763816E-03,-1.306532606E+00
+2.380000E-03,+50.753766E-03,-1.306532606E+00
+2.382500E-03,+50.753766E-03,-1.306532606E+00
+2.385000E-03,+48.743716E-03,-1.306532606E+00
+2.387500E-03,+48.743716E-03,-1.306532606E+00
+2.390000E-03,+50.753766E-03,-1.226130597E+00
+2.392500E-03,+50.753766E-03,-1.306532606E+00
+2.395000E-03,+50.753766E-03,-1.306532606E+00
+2.397500E-03,+50.753766E-03,-1.306532606E+00
+2.400000E-03,+46.733665E-03,-1.306532606E+00
+2.402500E-03,+50.753766E-03,-1.226130597E+00
+2.405000E-03,+48.743716E-03,-1.226130597E+00
+2.407500E-03,+46.733665E-03,-1.145728588E+00
+2.410000E-03,+48.743716E-03,-1.226130597E+00
+2.412500E-03,+48.743716E-03,-1.226130597E+00
+2.415000E-03,+48.743716E-03,-1.226130597E+00
+2.417500E-03,+48.743716E-03,-1.145728588E+00
+2.420000E-03,+46.733665E-03,-1.226130597E+00
+2.422500E-03,+48.743716E-03,-1.145728588E+00
+2.425000E-03,+48.743716E-03,-1.145728588E+00
+2.427500E-03,+46.733665E-03,-1.145728588E+00
+2.430000E-03,+44.723615E-03,-1.145728588E+00
+2.432500E-03,+42.713565E-03,-1.065326579E+00
+2.435000E-03,+46.733665E-03,-1.065326579E+00
+2.437500E-03,+44.723615E-03,-1.065326579E+00
+2.440000E-03,+46.733665E-03,-1.065326579E+00
+2.442500E-03,+42.713565E-03,-1.065326579E+00
+2.445000E-03,+44.723615E-03,-1.065326579E+00
+2.447500E-03,+42.713565E-03,-984.924570E-03
+2.450000E-03,+40.703515E-03,-984.924570E-03
+2.452500E-03,+42.713565E-03,-984.924570E-03
+2.455000E-03,+42.713565E-03,-984.924570E-03
+2.457500E-03,+38.693464E-03,-904.522561E-03
+2.460000E-03,+40.703515E-03,-904.522561E-03
+2.462500E-03,+42.713565E-03,-904.522561E-03
+2.465000E-03,+38.693464E-03,-904.522561E-03
+2.467500E-03,+42.713565E-03,-824.120551E-03
+2.470000E-03,+38.693464E-03,-824.120551E-03
+2.472500E-03,+38.693464E-03,-824.120551E-03
+2.475000E-03,+38.693464E-03,-743.718542E-03
+2.477500E-03,+38.693464E-03,-743.718542E-03
+2.480000E-03,+36.683414E-03,-743.718542E-03
+2.482500E-03,+36.683414E-03,-743.718542E-03
+2.485000E-03,+36.683414E-03,-743.718542E-03
+2.487500E-03,+34.673364E-03,-663.316533E-03
+2.490000E-03,+32.663314E-03,-663.316533E-03
+2.492500E-03,+32.663314E-03,-663.316533E-03
+2.495000E-03,+32.663314E-03,-582.914524E-03
+2.497500E-03,+34.673364E-03,-582.914524E-03
